trade_date,fetched_at,ticker,pct_change,premkt_price,pre_volume,market_cap,is_baseline
2026-09-24,2026-09-24T07:38:32.407423-04:00,VRME,14.78,1.32,5490190.0,15.14M,0
2026-09-24,2026-09-24T07:38:32.407423-04:00,NCPL,14.42,1.19,7281510.0,8.16M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,GCTK,100.99,4.08,18970755.0,1.62M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,AIXI,52.11,2.89,678102.0,249.87K,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,PFSA,51.46,3.11,8919776.0,1.24M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,WETO,48.97,2.16,11721780.0,1.19M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,DCX,40.87,0.1,351526049.0,51.90M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,SRZN,28.47,20.76,165473.0,189.94M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,SPHL,21.86,2.81,8411512.0,28.28M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,YMAT,15.63,1.48,17569524.0,5.13M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,ATCH,14.91,0.23,61136579.0,29.54M,0
2026-09-24,2026-09-24T07:40:32.601635-04:00,PLSM,14.23,2.79,5631.0,19.32M,0
